sample	node	measure_metric_count	peak_rss_bytes	peak_dispatch_queue_depth	peak_retransmission_buffer_bytes	peak_retransmission_total	peak_queue_overflow_total	peak_backpressure_triggered_total
"multi_raft-0\t1\t240\t256884736\t0\t0\t0\t0\t0"
"multi_raft-0\t2\t240\t93405184\t1\t0\t0\t0\t0"
"multi_raft-0\t3\t240\t77901824\t0\t0\t0\t0\t0"
"multi_raft-1\t1\t240\t889806848\t13\t0\t0\t0\t0"
"multi_raft-1\t2\t240\t469229568\t1088\t0\t0\t0\t0"
"multi_raft-1\t3\t240\t668708864\t0\t0\t0\t0\t0"
"multi_raft-2\t1\t239\t2178207744\t6\t0\t0\t0\t0"
"multi_raft-2\t2\t240\t116547584\t2\t0\t0\t0\t0"
"multi_raft-2\t3\t240\t78913536\t0\t0\t0\t0\t0"
"multi_raft-3\t1\t239\t1965379584\t8\t0\t0\t0\t0"
"multi_raft-3\t2\t240\t78376960\t0\t0\t0\t0\t0"
"multi_raft-3\t3\t240\t559247360\t126\t0\t0\t0\t0"
"multi_raft-4\t1\t240\t235278336\t42\t0\t0\t0\t0"
"multi_raft-4\t2\t240\t315768832\t8\t0\t0\t0\t0"
"multi_raft-4\t3\t240\t103800832\t10\t0\t0\t0\t0"
"single_group-0\t1\t240\t20451328\t0\t0\t0\t0\t0"
"single_group-0\t2\t240\t18616320\t1\t0\t0\t0\t0"
"single_group-0\t3\t240\t17977344\t1\t0\t0\t0\t0"
"single_group-1\t1\t240\t23678976\t0\t0\t0\t0\t0"
"single_group-1\t2\t240\t18612224\t1\t0\t0\t0\t0"
"single_group-1\t3\t240\t18309120\t1\t0\t0\t0\t0"
"single_group-2\t1\t240\t20291584\t0\t0\t0\t0\t0"
"single_group-2\t2\t240\t18718720\t1\t0\t0\t0\t0"
"single_group-2\t3\t240\t17477632\t1\t0\t0\t0\t0"
"single_group-3\t1\t240\t26341376\t0\t0\t0\t0\t0"
"single_group-3\t2\t240\t17776640\t1\t0\t0\t0\t0"
"single_group-3\t3\t240\t18153472\t1\t0\t0\t0\t0"
"single_group-4\t1\t240\t22241280\t0\t0\t0\t0\t0"
"single_group-4\t2\t240\t18685952\t1\t0\t0\t0\t0"
"single_group-4\t3\t240\t18448384\t1\t0\t0\t0\t0"
