sample	node	measure_metric_count	peak_rss_bytes	peak_dispatch_queue_depth	peak_retransmission_buffer_bytes	peak_retransmission_total	peak_queue_overflow_total	peak_backpressure_triggered_total
"multi_raft-0\t1\t240\t152592384\t0\t0\t0\t0\t0"
"multi_raft-0\t2\t240\t37515264\t2\t0\t0\t0\t0"
"multi_raft-0\t3\t240\t21590016\t0\t0\t0\t0\t0"
"multi_raft-1\t1\t240\t1847201792\t13\t0\t0\t0\t0"
"multi_raft-1\t2\t240\t221573120\t4\t0\t0\t0\t0"
"multi_raft-1\t3\t240\t97357824\t0\t0\t0\t0\t0"
"multi_raft-2\t1\t240\t176099328\t43\t0\t0\t0\t0"
"multi_raft-2\t2\t240\t143372288\t13\t0\t0\t0\t0"
"multi_raft-2\t3\t240\t143446016\t8\t0\t0\t0\t0"
"multi_raft-3\t1\t240\t648777728\t56\t0\t0\t0\t0"
"multi_raft-3\t2\t240\t386301952\t6\t0\t0\t0\t0"
"multi_raft-3\t3\t240\t146198528\t0\t0\t0\t0\t0"
"multi_raft-4\t1\t239\t1884954624\t284\t0\t0\t0\t0"
"multi_raft-4\t2\t240\t56598528\t0\t0\t0\t0\t0"
"multi_raft-4\t3\t240\t117800960\t6\t0\t0\t0\t0"
"single_group-0\t1\t240\t12578816\t0\t0\t0\t0\t0"
"single_group-0\t2\t240\t10940416\t1\t0\t0\t0\t0"
"single_group-0\t3\t240\t10768384\t1\t0\t0\t0\t0"
"single_group-1\t1\t240\t12652544\t0\t0\t0\t0\t0"
"single_group-1\t2\t240\t10993664\t1\t0\t0\t0\t0"
"single_group-1\t3\t240\t10813440\t1\t0\t0\t0\t0"
"single_group-2\t1\t240\t12926976\t0\t0\t0\t0\t0"
"single_group-2\t2\t240\t10780672\t1\t0\t0\t0\t0"
"single_group-2\t3\t240\t10977280\t1\t0\t0\t0\t0"
"single_group-3\t1\t240\t12754944\t0\t0\t0\t0\t0"
"single_group-3\t2\t240\t10948608\t1\t0\t0\t0\t0"
"single_group-3\t3\t240\t11018240\t1\t0\t0\t0\t0"
"single_group-4\t1\t240\t12775424\t0\t0\t0\t0\t0"
"single_group-4\t2\t240\t10817536\t1\t0\t0\t0\t0"
"single_group-4\t3\t240\t10567680\t1\t0\t0\t0\t0"
